period,city,買賣_棟數,買賣_坪數,拍賣_棟數,拍賣_坪數,繼承_棟數,繼承_坪數,贈與_棟數,贈與_坪數
109Q1,連江縣,0,0.0,0,0.0,0,0.0,0,0.0
109Q1,金門縣,121,3320.61,4,64.67,37,2429.23,22,601.99
109Q1,雲林縣,1131,51179.85,27,1383.96,274,15649.4,214,13527.98
109Q1,高雄市,8014,272476.97,175,5764.88,1808,71517.45,1368,53129.380000000005
109Q2,區域別總計,71017,2300834.36,1118,38163.98,15235,650684.47,9951,362258.4
109Q2,南投縣,676,31479.61,22,838.41,276,16745.69,207,9222.78
109Q2,嘉義市,810,28123.81,8,170.69,190,6342.68,119,3842.67
109Q2,嘉義縣,603,27599.58,19,662.88,217,11908.74,162,6730.02
109Q2,基隆市,1365,37577.65,21,340.15,371,10874.64,201,5042.04
109Q2,宜蘭縣,1136,44477.34,14,571.46,324,14811.81,184,7350.540000000001
109Q2,屏東縣,1572,62739.78,36,1383.5,398,22571.28,279,12859.5
109Q2,彰化縣,1642,107928.4,31,1231.29,554,30865.06,402,17478.15
109Q2,新北市,13914,354395.98,210,8144.29,2895,93660.6,1840,48460.3
109Q2,新竹市,1934,55574.76,30,546.94,273,11665.12,180,5609.9400000000005
109Q2,新竹縣,3029,104171.22,20,948.39,236,14494.7,204,9901.93
109Q2,桃園市,10333,326686.42,119,3568.83,1217,62388.81,1081,38475.35
109Q2,澎湖縣,72,2762.19,10,319.84,102,2675.34,27,1084.42
109Q2,臺中市,9676,302750.87,112,4117.28,1606,83209.2,1245,49139.880000000005
109Q2,臺北市,6715,156402.92,168,4322.84,2736,86627.38,1337,39154.350000000006
109Q2,臺南市,5292,205724.25,81,2850.03,1117,51972.0,705,30961.54
109Q2,臺東縣,320,19907.06,9,198.75,123,5639.6,102,3823.5499999999997
109Q2,花蓮縣,902,28410.19,19,1009.47,203,10352.94,157,7645.89
109Q2,苗栗縣,1224,59902.15,21,904.52,332,21379.24,237,14486.95
109Q2,連江縣,0,0.0,0,0.0,1,23.78,0,0.0
109Q2,金門縣,130,3990.11,0,0.0,37,2120.79,33,1534.0800000000002
109Q2,雲林縣,1015,59058.81,25,966.84,271,17125.68,205,13367.51
109Q2,高雄市,8657,281171.24,143,5067.58,1756,73229.4,1044,36087.03
109Q3,區域別總計,91633,2927873.01,1360,71420.78,15170,656238.88,9792,339972.0
109Q3,南投縣,750,34901.76,24,1292.97,275,13889.51,191,8386.7
109Q3,嘉義市,900,31165.95,30,1298.37,213,9118.84,129,4590.54
109Q3,嘉義縣,826,46470.32,37,900.72,233,13639.57,152,7723.53
109Q3,基隆市,1586,38358.79,21,444.22,395,11264.66,186,4089.08
109Q3,宜蘭縣,1630,59143.14,29,1110.39,301,17718.25,175,7477.46
109Q3,屏東縣,1574,72127.96,43,8665.51,449,22653.31,286,12006.94
109Q3,彰化縣,2238,109834.99,36,2030.53,660,34258.42,374,19725.98
109Q3,新北市,18167,471882.57,263,6496.38,2858,94185.6,1851,45035.63
109Q3,新竹市,3983,76787.22,21,667.97,259,10582.63,210,6749.0599999999995
109Q3,新竹縣,3430,116012.46,27,1436.7,207,11168.27,222,8633.99
109Q3,桃園市,13182,394937.7,140,10057.47,1139,52132.52,924,31125.25
109Q3,澎湖縣,80,3143.17,1,21.63,141,3890.17,34,1053.3
109Q3,臺中市,13062,444188.85,130,3468.17,1591,80477.51,1177,47710.31
109Q3,臺北市,8502,222908.65,211,4992.4,2620,83224.87,1289,29925.64
109Q3,臺南市,6359,247641.89,96,18802.07,1059,44666.94,700,28702.739999999998
109Q3,臺東縣,419,18388.2,10,532.98,90,4684.54,87,3498.98
109Q3,花蓮縣,972,32671.53,23,1258.74,193,12245.12,183,7666.36
109Q3,苗栗縣,2151,85810.51,29,1007.56,352,20702.24,247,11687.33
109Q3,連江縣,0,0.0,0,0.0,0,0.0,2,45.88
109Q3,金門縣,136,4209.27,3,56.55,34,2701.95,25,1068.94
109Q3,雲林縣,1328,69477.47,41,2527.16,331,39283.1,258,16389.12
109Q3,高雄市,10358,347810.61,145,4352.3,1770,73750.86,1090,36679.229999999996
109Q4,區域別總計,94578,3031880.73,1456,67320.7,14280,600874.59,10787,368036.01
109Q4,南投縣,745,33985.46,27,1047.02,235,11083.19,197,8881.970000000001
109Q4,嘉義市,895,32830.88,22,967.99,226,8172.69,152,5543.73
109Q4,嘉義縣,961,51082.28,23,3258.82,266,13669.69,182,7626.08
109Q4,基隆市,1729,55418.72,23,488.9,286,8152.35,215,5072.41
109Q4,宜蘭縣,1503,57811.95,24,1296.81,317,19186.43,234,9640.3
109Q4,屏東縣,1649,65973.93,43,2776.81,379,17515.98,303,12611.17
109Q4,彰化縣,1862,91957.37,30,1285.87,529,27652.51,380,22681.68
109Q4,新北市,18004,491286.8,241,7650.28,2749,91152.7,1930,48187.259999999995
109Q4,新竹市,4472,89699.43,16,507.26,231,9649.83,206,7765.1900000000005
109Q4,新竹縣,3135,110467.0,17,708.34,220,12853.97,225,8792.970000000001
109Q4,桃園市,12505,400710.66,107,3936.51,1169,53360.15,1011,33923.8
109Q4,澎湖縣,115,4126.64,1,9.61,109,2480.97,47,1333.24
109Q4,臺中市,15441,483657.84,209,6094.97,1449,71420.31,1290,48704.6
109Q4,臺北市,9222,214447.59,174,5324.2,2397,77590.05,1774,44509.229999999996
109Q4,臺南市,6181,262954.36,219,5789.7,1110,49943.78,736,29014.28
109Q4,臺東縣,528,18817.28,65,1001.13,126,6609.81,116,4434.1900000000005
109Q4,花蓮縣,934,32511.87,19,706.11,176,9003.74,170,6622.71
109Q4,苗栗縣,1961,77399.58,28,1103.6,289,18343.68,199,8899.17
109Q4,連江縣,8,146.8,0,0.0,0,0.0,0,0.0
109Q4,金門縣,197,6047.89,2,74.4,29,3651.87,23,964.97
109Q4,雲林縣,1290,74702.96,26,1150.25,283,15462.5,241,13725.73
109Q4,高雄市,11241,375843.41,140,22142.1,1705,73918.39,1156,39101.32
110Q1,區域別總計,80831,2726798.92,1236,40971.19,14331,585152.32,13822,500752.19
110Q1,南投縣,666,34709.86,13,530.4,225,12242.23,206,8819.880000000001
110Q1,嘉義市,790,28922.76,19,546.61,163,6043.05,162,6516.6
110Q1,嘉義縣,876,38889.74,40,1545.25,260,13251.33,230,10886.34
110Q1,基隆市,1283,30891.34,15,399.16,315,9698.88,217,5187.84
110Q1,宜蘭縣,1500,59291.72,20,1381.81,323,13162.59,216,9513.61
110Q1,屏東縣,1402,65667.96,36,1104.6,443,22355.29,343,16001.24
110Q1,彰化縣,1960,104961.29,21,731.87,518,31093.12,503,31091.850000000002
110Q1,新北市,15233,410679.67,289,7115.0,2771,92695.84,2901,79652.45
110Q1,新竹市,2966,75323.24,30,851.89,267,10824.77,261,8500.6
110Q1,新竹縣,3073,103564.3,26,891.16,202,11400.42,244,11443.26
110Q1,桃園市,11318,353103.71,83,2961.14,1141,50006.03,1246,47700.12
110Q1,澎湖縣,76,2894.98,5,152.44,120,4978.9,39,1278.4900000000002
110Q1,臺中市,12630,399703.87,98,5537.63,1511,68863.16,1609,66897.18000000001
110Q1,臺北市,7825,196489.62,146,3261.58,2280,68827.21,2723,67624.48
110Q1,臺南市,5525,339541.21,77,2515.47,1079,46353.03,846,35889.84
110Q1,臺東縣,336,13723.14,21,240.09,97,6252.89,90,3980.49
110Q1,花蓮縣,761,30295.39,70,1529.12,180,9195.72,160,5899.63
110Q1,苗栗縣,1661,58646.03,52,2619.33,319,16294.4,226,11612.07
110Q1,連江縣,0,0.0,0,0.0,0,0.0,0,0.0
110Q1,金門縣,168,5086.14,2,73.72,33,1779.17,25,1418.54
110Q1,雲林縣,1156,56405.69,32,1642.46,306,18628.38,206,16523.21
110Q1,高雄市,9626,318007.26,141,5340.46,1778,71205.91,1369,54314.47
110Q2,區域別總計,94314,3054472.96,1035,51317.23,14466,618588.79,9846,358951.58999999997
110Q2,南投縣,779,34838.86,21,1758.02,246,13760.29,196,13498.06
110Q2,嘉義市,1002,34734.6,5,235.36,194,12907.84,121,4502.5599999999995
110Q2,嘉義縣,961,40906.39,22,1459.23,295,16699.03,222,13740.460000000001
110Q2,基隆市,1568,41489.78,17,496.7,275,7355.23,246,5617.84
110Q2,宜蘭縣,1879,67523.51,22,1517.13,288,13713.41,183,7677.8099999999995
110Q2,屏東縣,1668,66110.85,29,961.85,443,23195.88,311,13192.89
110Q2,彰化縣,2138,111697.29,47,1627.89,582,31293.3,396,20273.45
110Q2,新北市,18483,494727.51,155,4733.18,2648,82012.94,1723,42732.55
110Q2,新竹市,3121,77685.61,23,581.87,305,13229.06,154,4482.45
110Q2,新竹縣,3976,129355.56,28,5849.74,301,20377.76,288,14363.77
110Q2,桃園市,11892,406877.36,110,4566.93,1173,53725.03,984,35673.85
110Q2,澎湖縣,91,3726.49,3,51.9,127,3611.47,44,1446.85
110Q2,臺中市,12920,417561.3,107,4527.43,1595,75009.1,1296,50437.54
110Q2,臺北市,8678,202827.56,155,4684.67,2145,70160.65,1231,31061.11
110Q2,臺南市,7923,304701.54,88,4473.23,1080,52647.99,673,26029.25
110Q2,臺東縣,585,19050.73,16,352.23,125,5412.2,92,3774.3199999999997
110Q2,花蓮縣,989,41259.91,11,284.04,176,10348.71,141,5403.14
110Q2,苗栗縣,1736,85104.04,25,1152.85,330,20352.39,198,8525.86
110Q2,連江縣,1,14.57,0,0.0,0,0.0,0,0.0
110Q2,金門縣,210,5044.02,6,206.04,46,2268.28,26,1296.23
110Q2,雲林縣,1309,73103.61,31,1302.52,320,17966.41,257,19488.61
110Q2,高雄市,12405,396131.86,114,10494.39,1772,72541.83,1064,35732.95
110Q3,區域別總計,73734,2416304.54,759,22852.29,17747,736262.62,8955,305651.55
110Q3,南投縣,667,31888.38,20,866.88,301,15830.8,167,8669.17
110Q3,嘉義市,853,28100.65,6,163.36,268,9877.13,127,4827.63
110Q3,嘉義縣,1030,44724.11,15,1572.1,302,15027.38,192,8830.369999999999
110Q3,基隆市,1213,36946.91,7,137.83,409,10545.04,167,3773.08
110Q3,宜蘭縣,1483,55043.75,6,280.5,390,18219.36,188,6781.76
110Q3,屏東縣,1375,54029.11,170,2535.96,475,22896.73,264,11694.61
110Q3,彰化縣,1683,78503.3,12,303.27,688,35404.49,331,17087.76
110Q3,新北市,14107,365832.76,77,2228.54,3635,117182.84,1647,42097.020000000004
110Q3,新竹市,2033,54692.85,22,1220.32,306,12962.08,161,4607.32
110Q3,新竹縣,3301,116192.22,22,938.91,233,11564.85,209,9054.3
110Q3,桃園市,9739,312535.64,115,3322.27,1452,65760.21,958,30547.739999999998
110Q3,澎湖縣,63,2284.85,1,138.76,126,3545.65,44,1517.8000000000002
110Q3,臺中市,9598,316118.62,40,1867.86,1788,84928.7,1151,41333.99
110Q3,臺北市,6371,183813.98,73,2052.83,3049,101763.72,1150,26797.83
110Q3,臺南市,6640,247533.35,44,1249.37,1261,67602.13,622,23738.6
110Q3,臺東縣,386,13490.56,3,90.08,114,4923.81,96,3676.59
110Q3,花蓮縣,1305,36580.78,5,62.64,214,11588.99,123,4357.8
110Q3,苗栗縣,1429,61849.26,23,736.55,369,22262.97,193,11903.44
110Q3,連江縣,1,17.39,0,0.0,1,30.25,2,117.94
110Q3,金門縣,248,5570.4,7,138.25,40,2645.83,29,1187.1799999999998
110Q3,雲林縣,938,51096.95,20,976.99,344,21360.68,179,10205.300000000001
110Q3,高雄市,9271,319458.7,71,1969.04,1982,80338.98,955,32844.28
110Q4,區域別總計,99315,3180513.1,1218,52616.89,16306,694569.86,12043,409327.62
110Q4,南投縣,871,39903.18,34,1450.8,257,15000.59,230,10593.81
110Q4,嘉義市,838,30104.59,19,809.37,186,8001.79,132,4177.54
110Q4,嘉義縣,942,50501.75,16,554.54,258,14839.2,203,10097.230000000001
110Q4,基隆市,1548,36017.08,15,375.1,343,11512.62,236,5604.23
110Q4,宜蘭縣,1987,77522.7,19,713.22,411,17243.83,264,9704.529999999999
110Q4,屏東縣,1776,74617.08,40,1971.26,483,22437.34,313,12220.01
110Q4,彰化縣,2318,118571.82,41,2903.11,565,34869.1,431,19395.18
110Q4,新北市,20472,537633.08,193,5070.95,3128,101655.96,2330,59014.03999999999
110Q4,新竹市,3006,96750.7,40,2205.78,244,11032.21,218,7395.44
110Q4,新竹縣,3621,124902.56,47,4274.63,326,16125.04,314,12177.189999999999
110Q4,桃園市,13882,433608.11,142,4248.69,1202,51132.48,1149,41805.16
110Q4,澎湖縣,113,4477.12,9,143.38,122,4167.85,42,1436.23
110Q4,臺中市,14842,474073.91,139,4032.16,1805,99615.31,1535,54228.03
110Q4,臺北市,8027,197622.81,128,5758.44,2906,96926.76,1715,40705.24
110Q4,臺南市,6664,245056.33,81,5817.56,1151,50446.2,847,32563.61
110Q4,臺東縣,390,15400.22,7,977.2,154,7326.0,119,4810.1900000000005
110Q4,花蓮縣,1073,33973.92,8,190.6,192,9865.05,161,5533.41
110Q4,苗栗縣,1984,79292.48,30,1030.94,336,17690.19,234,16153.99
110Q4,連江縣,0,0.0,0,0.0,0,0.0,1,44.73
110Q4,金門縣,200,5935.14,5,252.8,39,2273.97,27,1015.3900000000001
110Q4,雲林縣,1166,63206.61,34,1568.74,318,18870.39,220,13057.939999999999
110Q4,高雄市,13595,441341.91,171,8267.64,1880,83537.96,1322,47594.44
111Q1,區域別總計,84776,2712296.56,1014,40032.64,14952,623602.54,15481,553577.0
111Q1,南投縣,771,37992.28,20,1743.96,287,16519.61,299,16056.34
111Q1,嘉義市,814,29966.09,13,363.01,179,9850.64,169,6611.33
111Q1,嘉義縣,702,33939.91,18,2939.79,258,12891.6,187,7335.22
111Q1,基隆市,1997,47576.34,36,746.9,319,9783.93,250,6777.92
111Q1,宜蘭縣,1909,73350.65,12,620.21,296,12936.69,276,11613.93
111Q1,屏東縣,1841,78978.08,35,3390.79,452,21685.02,344,15305.3
111Q1,彰化縣,2073,93621.13,39,1947.38,582,33457.34,513,28142.760000000002
111Q1,新北市,16594,424794.98,170,3871.43,2789,90172.03,3156,82324.42
111Q1,新竹市,2011,53426.38,24,742.92,317,13346.3,287,11060.85
111Q1,新竹縣,3536,144185.36,39,2261.64,262,15547.31,379,16058.759999999998
111Q1,桃園市,11338,347514.93,100,2868.59,1250,53967.65,1436,56063.57
111Q1,澎湖縣,108,4481.73,3,188.39,119,3219.35,39,1095.5900000000001
111Q1,臺中市,12740,402469.54,91,2621.44,1467,73548.63,1838,73057.9
111Q1,臺北市,7835,191510.72,113,3231.17,2541,76706.3,2811,68853.4
111Q1,臺南市,6091,233237.9,76,2687.7,1100,51487.52,1035,44364.880000000005
111Q1,臺東縣,408,14672.13,11,148.54,112,6015.92,114,5661.17
111Q1,花蓮縣,861,30268.22,16,438.89,203,9103.2,186,7784.530000000001
111Q1,苗栗縣,1694,75168.0,39,1176.74,348,18837.21,277,12958.89
111Q1,連江縣,1,15.12,0,0.0,0,0.0,0,0.0
111Q1,金門縣,133,3734.29,2,51.33,42,1980.99,33,1500.1599999999999
111Q1,雲林縣,996,47943.23,26,3703.39,276,20343.01,243,20020.85
111Q1,高雄市,10323,343449.55,131,4288.44,1753,72202.28,1609,60929.24
111Q2,區域別總計,86026,2709811.93,1035,40334.0,16857,702605.73,11126,387960.74
111Q2,南投縣,804,39630.03,31,820.84,278,14451.89,214,9475.0
111Q2,嘉義市,836,31124.91,11,404.68,236,10540.15,143,8897.98
111Q2,嘉義縣,730,41379.37,16,696.96,211,10807.72,155,7205.790000000001
111Q2,基隆市,1617,35436.81,34,857.92,351,10403.6,209,4435.63
111Q2,宜蘭縣,1845,67423.03,33,1185.58,391,18981.32,220,8660.0
111Q2,屏東縣,1773,74350.48,37,2798.76,514,25632.71,331,16013.630000000001
111Q2,彰化縣,2347,119326.83,33,1171.29,646,33422.24,415,18387.18
111Q2,新北市,17228,426687.03,145,4848.42,3114,101260.37,1984,50013.67
111Q2,新竹市,2050,93195.12,23,669.86,286,14232.04,205,5989.969999999999
111Q2,新竹縣,2863,91132.27,23,876.8,236,15076.02,236,9335.96
111Q2,桃園市,11185,335869.64,93,3045.49,1421,61925.01,1099,41402.99
111Q2,澎湖縣,103,4877.56,1,30.6,165,5204.78,42,1483.02
111Q2,臺中市,13099,407105.24,112,3605.62,1814,91100.76,1547,55252.25
111Q2,臺北市,8267,198890.09,113,2376.93,2823,91170.31,1401,33553.02
111Q2,臺南市,6410,239246.52,82,3087.94,1297,56616.6,811,31394.02
111Q2,臺東縣,650,17902.21,5,252.01,110,5767.86,100,3910.4900000000002
111Q2,花蓮縣,817,27078.72,13,399.49,228,9334.58,153,6152.85
111Q2,苗栗縣,1611,70980.41,34,1961.14,403,22429.98,251,10815.57
111Q2,連江縣,0,0.0,0,0.0,1,37.21,1,40.53
111Q2,金門縣,152,4436.38,14,90.45,35,2698.76,23,1116.81
111Q2,雲林縣,1244,63179.74,29,7144.3,329,20170.47,244,20021.89
111Q2,高雄市,10395,320559.55,153,4008.92,1968,81341.35,1342,44402.479999999996
111Q3,區域別總計,73129,2251737.17,1158,37371.7,19434,816915.8,10922,394563.19
111Q3,南投縣,855,38515.79,22,1237.28,343,18959.77,211,8577.199999999999
111Q3,嘉義市,619,23993.11,4,181.5,260,14917.36,144,5069.74
111Q3,嘉義縣,728,36429.12,8,194.85,287,14121.44,189,12492.56
111Q3,基隆市,1625,44695.45,27,582.66,419,11954.88,223,5022.42
111Q3,宜蘭縣,1645,54774.04,23,711.45,410,17912.82,222,9673.82
111Q3,屏東縣,1589,62138.27,36,1263.63,610,30257.28,330,13918.710000000001
111Q3,彰化縣,1795,107869.2,28,983.35,656,37091.49,399,19212.75
111Q3,新北市,13285,350631.72,155,4609.12,3853,130134.13,1982,50283.020000000004
111Q3,新竹市,1571,37026.32,27,731.13,374,15102.89,232,9814.4
111Q3,新竹縣,2779,87670.87,25,1644.1,319,18249.09,280,11581.4
111Q3,桃園市,10684,300586.16,109,4222.36,1511,59734.24,1062,35060.93
111Q3,澎湖縣,96,3613.89,2,323.31,159,7270.79,42,1442.81
111Q3,臺中市,11577,335298.54,106,3486.97,1986,92834.87,1304,48973.4
111Q3,臺北市,6467,150810.68,95,3016.78,3210,103502.24,1489,34906.56
111Q3,臺南市,5610,198266.18,81,4030.05,1467,67572.2,853,32011.82
111Q3,臺東縣,453,13401.58,217,3022.85,135,6077.09,96,3883.79
111Q3,花蓮縣,806,28297.28,10,380.56,260,12510.59,154,16957.57
111Q3,苗栗縣,1432,61386.86,29,1001.7,423,34454.88,223,11043.970000000001
111Q3,連江縣,0,0.0,0,0.0,0,0.0,0,0.0
111Q3,金門縣,123,4247.98,7,309.52,39,3524.86,32,1375.0900000000001
111Q3,雲林縣,1023,56349.43,22,1643.96,359,24431.58,239,15467.89
111Q3,高雄市,8367,255734.69,125,3794.58,2354,96301.33,1216,47793.33
111Q4,區域別總計,74170,2324085.83,976,40964.31,19139,804028.67,12276,410987.96
111Q4,南投縣,686,29943.56,15,359.87,334,18589.93,236,11454.289999999999
111Q4,嘉義市,592,23053.86,13,210.09,219,9483.54,164,6032.74
111Q4,嘉義縣,998,40576.23,22,845.68,291,14813.88,189,7896.070000000001
111Q4,基隆市,1385,42219.01,24,515.35,470,13101.96,252,6038.45
111Q4,宜蘭縣,1621,62327.87,27,1335.2,433,21552.63,229,9113.02
111Q4,屏東縣,1587,70185.96,28,776.6,554,26658.26,368,16489.97
111Q4,彰化縣,2009,90268.6,28,943.45,655,37093.08,433,23454.91
111Q4,新北市,13077,326946.35,161,3234.04,3667,117416.23,2299,57553.369999999995
111Q4,新竹市,1844,57047.95,11,523.07,336,14270.04,277,7832.83
111Q4,新竹縣,3236,99745.72,18,638.77,308,15866.36,282,11731.26
111Q4,桃園市,10728,342819.74,73,2088.35,1425,65257.56,1153,36684.0
111Q4,澎湖縣,131,5196.44,4,328.48,117,3748.55,39,945.41
111Q4,臺中市,13279,375255.3,102,2549.2,1957,92363.53,1592,56515.47
111Q4,臺北市,6042,149461.53,128,4090.37,3515,110581.74,1796,43112.86
111Q4,臺南市,4980,194231.14,85,6793.87,1438,78499.23,854,36117.53
111Q4,臺東縣,333,12853.07,9,263.29,148,8347.48,98,3715.5
111Q4,花蓮縣,856,26795.08,16,522.08,237,11429.55,181,7631.63
111Q4,苗栗縣,1254,46288.66,28,1024.95,395,22771.24,224,10494.220000000001
111Q4,連江縣,0,0.0,0,0.0,1,33.88,0,0.0
111Q4,金門縣,159,4706.33,3,79.61,39,2998.27,27,1300.54
111Q4,雲林縣,1341,63822.44,31,1795.28,361,22923.2,219,12145.050000000001
111Q4,高雄市,8032,260341.02,150,12046.7,2239,96228.52,1364,44728.850000000006
112Q1,區域別總計,64291,1984654.43,816,25314.96,18671,790719.16,16001,582258.76
112Q1,南投縣,693,29133.53,22,887.99,331,20662.2,271,13660.06
112Q1,嘉義市,783,26019.36,17,386.28,261,11809.94,194,9902.539999999999
112Q1,嘉義縣,780,37847.19,11,221.2,285,14445.39,210,10600.73
112Q1,基隆市,1447,30504.93,22,495.76,381,11181.84,275,6332.43
112Q1,宜蘭縣,1291,49320.43,18,1200.17,424,20006.32,249,10828.57
112Q1,屏東縣,1358,57857.33,24,807.32,550,27762.37,384,17184.07
112Q1,彰化縣,1530,70736.54,32,1237.25,672,35099.16,572,31408.19
112Q1,新北市,12521,323726.72,115,3009.5,3619,117663.43,3287,87243.31
112Q1,新竹市,1478,37450.18,14,223.4,322,13964.05,292,10647.29
112Q1,新竹縣,2180,71208.81,14,383.38,307,17540.27,321,14308.65
112Q1,桃園市,8190,260225.23,67,2262.38,1552,84594.47,1513,55564.92
112Q1,澎湖縣,90,3958.77,7,349.67,120,2918.78,35,1216.67
112Q1,臺中市,9945,310376.42,77,2577.5,2032,102387.13,1955,85780.88999999998
112Q1,臺北市,5677,129814.13,78,1969.39,3204,94925.82,2824,70499.36
112Q1,臺南市,4932,188133.32,117,3079.73,1303,62103.72,1083,49729.270000000004
112Q1,臺東縣,519,13259.98,8,200.4,140,6799.24,112,5084.01
112Q1,花蓮縣,618,21435.49,22,1529.98,220,11602.55,211,8552.11
112Q1,苗栗縣,1128,43390.88,22,908.58,395,20891.87,292,14697.56
112Q1,連江縣,0,0.0,0,0.0,1,45.08,3,99.85
112Q1,金門縣,152,4161.93,8,243.09,51,3939.28,35,1577.58
112Q1,雲林縣,954,43535.25,18,680.65,370,23699.59,233,15806.96
112Q1,高雄市,8025,232558.01,103,2661.35,2131,86676.65,1650,61533.74
112Q2,區域別總計,74651,2197433.26,852,27577.16,19913,823575.29,11929,412319.01
112Q2,南投縣,652,28042.92,15,705.84,365,22206.74,282,11848.710000000001
112Q2,嘉義市,793,27861.19,7,136.74,308,14226.45,164,5439.92
112Q2,嘉義縣,891,34431.44,21,1712.11,276,12078.2,184,11431.759999999998
112Q2,基隆市,1756,38497.64,28,661.02,437,13033.97,260,5825.99
112Q2,宜蘭縣,1590,63226.09,17,707.25,393,18984.22,224,9761.3
112Q2,屏東縣,1711,68618.0,35,1124.95,568,28556.15,331,13819.37
112Q2,彰化縣,1715,93939.48,28,800.95,762,41868.15,411,19914.61
112Q2,新北市,14694,357007.13,112,2644.95,3930,121718.8,2101,52446.55
112Q2,新竹市,1745,42373.13,10,326.1,387,16358.84,250,7224.04
112Q2,新竹縣,2079,70903.73,14,352.31,341,17428.64,295,11879.369999999999
112Q2,桃園市,9745,262958.47,86,3484.35,1587,68367.96,1200,42271.2
112Q2,澎湖縣,130,4973.83,2,85.02,138,4357.06,49,1818.48
112Q2,臺中市,11590,353392.37,93,2886.98,2032,106827.19,1474,60044.990000000005
112Q2,臺北市,7013,153783.43,98,2629.37,3505,111338.37,1664,39717.73
112Q2,臺南市,5414,181300.76,71,2398.15,1355,62249.98,771,30592.33
112Q2,臺東縣,360,12601.29,10,186.43,145,6708.98,124,4692.87
112Q2,花蓮縣,723,23753.57,50,614.16,261,12345.48,186,6315.7
112Q2,苗栗縣,1517,52103.37,24,843.17,461,29343.3,257,11312.36
112Q2,連江縣,5,116.34,0,0.0,0,0.0,1,41.0
112Q2,金門縣,166,4577.57,1,49.91,49,2678.15,23,1055.24
112Q2,雲林縣,1104,52272.07,20,759.25,382,21696.7,262,17200.74
112Q2,高雄市,9258,270699.44,110,4468.14,2231,91201.96,1416,47664.740000000005
112Q3,區域別總計,79812,2373312.23,987,43761.33,20000,865689.32,11297,388310.42
112Q3,南投縣,739,29973.27,29,1560.89,286,16486.93,215,11344.289999999999
112Q3,嘉義市,692,24198.93,19,589.55,236,9479.68,160,5908.07
112Q3,嘉義縣,730,33115.54,21,600.56,263,13825.08,170,6658.77
112Q3,基隆市,1848,53955.49,22,433.86,420,12379.43,234,5332.28
112Q3,宜蘭縣,1511,57335.21,33,2106.47,476,24197.93,240,9788.39
112Q3,屏東縣,1462,63868.69,36,1104.51,546,29024.51,329,12704.45
112Q3,彰化縣,1865,98748.54,25,1734.37,696,42784.5,389,24055.559999999998
112Q3,新北市,14969,360266.0,136,3313.6,4160,136031.06,2053,47980.69
112Q3,新竹市,2735,74377.34,13,721.09,363,14181.78,260,8916.23
112Q3,新竹縣,2422,69387.91,12,418.95,290,15325.6,249,10214.439999999999
112Q3,桃園市,11512,320704.58,69,7499.26,1580,85214.83,1170,37353.130000000005
112Q3,澎湖縣,128,4537.87,1,77.18,177,4972.94,44,1291.31
112Q3,臺中市,12439,357544.27,109,2930.55,2060,106371.1,1482,55883.26
112Q3,臺北市,6965,188782.25,73,1550.09,3395,111404.62,1476,33885.26
112Q3,臺南市,6302,201555.13,160,2737.13,1521,72701.82,729,28251.89
112Q3,臺東縣,516,13729.33,35,379.75,149,7056.08,119,4504.01
112Q3,花蓮縣,803,27681.23,34,11027.11,245,12019.45,174,6957.0199999999995
112Q3,苗栗縣,1907,60921.55,17,945.17,447,28310.56,224,8758.21
112Q3,連江縣,1,25.44,0,0.0,0,0.0,0,0.0
112Q3,金門縣,146,4121.76,4,169.48,51,3909.43,19,736.0699999999999
112Q3,雲林縣,1146,58238.51,24,977.72,375,24416.11,236,13343.599999999999
112Q3,高雄市,8974,270243.4,115,2884.03,2264,95595.88,1325,54443.48
112Q4,區域別總計,88217,2560077.23,884,35071.04,18428,776432.92,12692,445081.23
112Q4,南投縣,1156,40817.02,17,1701.47,360,20435.14,213,10273.95
112Q4,嘉義市,956,34874.69,12,490.25,251,10926.69,162,5752.79
112Q4,嘉義縣,746,31526.68,16,777.83,273,12996.55,185,7198.099999999999
112Q4,基隆市,1552,37645.07,37,670.45,397,11599.38,256,6051.99
112Q4,宜蘭縣,1653,64785.89,22,825.58,406,21591.4,249,10355.31
112Q4,屏東縣,1658,62324.94,28,835.67,545,27510.33,356,15783.92
112Q4,彰化縣,2170,93564.24,28,1054.26,682,38933.19,440,26781.93
112Q4,新北市,17825,415699.13,145,3750.96,3467,115173.4,2377,57660.0
112Q4,新竹市,2367,60780.51,14,401.29,363,17744.5,288,18332.22
112Q4,新竹縣,3160,106244.74,24,1156.24,262,13204.17,299,11782.380000000001
112Q4,桃園市,11259,341006.96,61,1745.73,1482,67328.84,1220,48913.700000000004
112Q4,澎湖縣,107,4292.01,2,33.97,121,5026.91,61,2581.23
112Q4,臺中市,13719,374953.26,80,3478.02,1895,92569.44,1545,57326.520000000004
112Q4,臺北市,7080,175330.86,98,2334.95,3199,91720.66,1871,42658.45
112Q4,臺南市,8300,250191.04,73,3088.23,1355,63098.77,898,37229.74
112Q4,臺東縣,427,14552.0,13,1247.96,129,7202.03,111,4123.35
112Q4,花蓮縣,794,26604.45,9,373.64,245,13612.92,163,6557.28
112Q4,苗栗縣,1777,58620.0,5,135.8,361,21344.2,272,11274.23
112Q4,連江縣,1,16.92,0,0.0,0,0.0,1,22.94
112Q4,金門縣,164,4451.57,7,333.84,54,4321.51,31,1327.45
