資料期別,縣市,本季購置住宅貸款違約率(%),download_timestamp,process_timestamp
107Q2,澎湖縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,全國,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,台中市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,台北市,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,台東縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,台南市,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,宜蘭縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,花蓮縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,金門縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,南投縣,0.39,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,屏東縣,0.38,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,苗栗縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,桃園市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,高雄市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,基隆市,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,雲林縣,0.41,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,新北市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,新竹市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,新竹縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,嘉義市,1.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,嘉義縣,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,彰化縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q3,澎湖縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,全國,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,台中市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,台北市,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,台東縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,台南市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,宜蘭縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,花蓮縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,金門縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,南投縣,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,屏東縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,苗栗縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,桃園市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,高雄市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,基隆市,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,雲林縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,新北市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,新竹市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,新竹縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,嘉義市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,嘉義縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,彰化縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
107Q4,澎湖縣,0.05,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,全國,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,台中市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,台北市,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,台東縣,0.35,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,台南市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,宜蘭縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,花蓮縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,金門縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,南投縣,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,屏東縣,0.38,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,苗栗縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,桃園市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,高雄市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,基隆市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,雲林縣,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,新北市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,新竹縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,嘉義市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,嘉義縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,彰化縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q1,澎湖縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,全國,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,台中市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,台北市,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,台東縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,台南市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,宜蘭縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,花蓮縣,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,金門縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,南投縣,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,屏東縣,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,苗栗縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,桃園市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,高雄市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,基隆市,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,雲林縣,0.27,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,新北市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,新竹縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,嘉義市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,嘉義縣,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,彰化縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q2,澎湖縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,全國,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,台中市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,台北市,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,台東縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,台南市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,宜蘭縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,花蓮縣,0.27,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,金門縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,南投縣,0.39,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,屏東縣,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,苗栗縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,桃園市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,高雄市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,基隆市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,雲林縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,新北市,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,新竹縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,嘉義市,0.25,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,嘉義縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,彰化縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q3,澎湖縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,全國,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,台中市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,台北市,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,台東縣,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,台南市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,宜蘭縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,花蓮縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,金門縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,南投縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,屏東縣,0.27,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,苗栗縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,桃園市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,高雄市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,基隆市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,雲林縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,新北市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,新竹市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,新竹縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,嘉義市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,嘉義縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,彰化縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
108Q4,澎湖縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,全國,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,台中市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,台北市,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,台東縣,0.34,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,台南市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,宜蘭縣,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,花蓮縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,金門縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,南投縣,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,屏東縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,苗栗縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,桃園市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,高雄市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,基隆市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,雲林縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,新北市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,新竹市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,新竹縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,嘉義市,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,嘉義縣,0.24,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,彰化縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q1,澎湖縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,全國,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,台中市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,台北市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,台東縣,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,台南市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,宜蘭縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,花蓮縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,金門縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,南投縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,屏東縣,0.33,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,苗栗縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,桃園市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,高雄市,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,基隆市,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,雲林縣,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,新北市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,新竹市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,新竹縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,嘉義市,0.2,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,嘉義縣,0.32,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,彰化縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q2,澎湖縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,全國,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,台中市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,台北市,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,台東縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,台南市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,宜蘭縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,花蓮縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,金門縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,南投縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,屏東縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,苗栗縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,桃園市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,高雄市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,基隆市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,雲林縣,0.28,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,新北市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,新竹市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,新竹縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,嘉義市,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,嘉義縣,0.26,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,彰化縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q3,澎湖縣,0.01,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,全國,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,台中市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,台北市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,台東縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,台南市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,宜蘭縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,花蓮縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,金門縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,南投縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,屏東縣,0.21,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,苗栗縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,桃園市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,高雄市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,基隆市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,雲林縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,新北市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,新竹市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,新竹縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,嘉義市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,嘉義縣,0.22,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,彰化縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
109Q4,澎湖縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,全國,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,台中市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,台北市,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,台東縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,台南市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,宜蘭縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,花蓮縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,金門縣,0.29,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,南投縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,屏東縣,0.17,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,苗栗縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,桃園市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,高雄市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,基隆市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,雲林縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,新北市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,新竹市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,新竹縣,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,嘉義市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,嘉義縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,彰化縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q1,澎湖縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,全國,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,台中市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,台北市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,台東縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,台南市,0.08,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,宜蘭縣,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,花蓮縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,金門縣,0.31,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,南投縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,屏東縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,苗栗縣,0.16,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,桃園市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,高雄市,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,基隆市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,雲林縣,0.23,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,新北市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,新竹市,0.05,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,新竹縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,嘉義市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,嘉義縣,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,彰化縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q2,澎湖縣,0.19,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,全國,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,台中市,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,台北市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,台東縣,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,台南市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,宜蘭縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,花蓮縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,金門縣,0.3,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,南投縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,屏東縣,0.15,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,苗栗縣,0.13,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,桃園市,0.11,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,高雄市,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,基隆市,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,連江縣,0.0,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,雲林縣,0.14,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,新北市,0.09,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,新竹市,0.05,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,新竹縣,0.06,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,嘉義市,0.07,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,嘉義縣,0.12,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,彰化縣,0.1,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
110Q3,澎湖縣,0.18,2026-07-02 11:51:38 CST,2026-07-02 11:51:38 CST
